-4.304883594282976067e-01,7.975621577811585761e-01,-3.872047540793297493e-01,2.333255168307957206e-03,2.269607205560103758e+00,-1.138950753959093287e+00,1.045251747081742844e+00,1.878543451029624389e+00,5.906616807340725472e-01,-7.151938080619636706e-02,-6.446698942448561009e-01,1.481640608202944298e+00,2.189744039257482677e-01,1.600173650991637553e+00,-1.427147452243841208e+00,-6.841795590637843316e-02,-4.305508450184307168e-01,1.131586645450624706e+00,1.541436256866644650e+00,7.599103869284504764e-01
1.657420463600315141e+00,-3.014835434532293634e-01,-1.596401545912086828e+00,-3.758918129797441221e+00,4.103358040780389349e-01,9.995410201919787685e-01,-2.522671319154951020e-01,7.255443552071039193e-01,2.606795603233035830e-01,3.251090909010109775e-01,1.298282291270847155e+00,-1.070502882036035025e-01,6.387097916916066875e-01,1.942619386943719828e+00,-4.554346161218669198e-01,-7.971787378653821809e-01,1.208120236912544776e+00,-1.815656853850211361e+00,8.397164393974764218e-01,-1.177199770614284269e+00
3.374753994671247231e-02,-2.884558516946840179e-01,1.423471733228809155e+00,-6.801230216879441404e-01,2.607768792974708427e-01,-5.843016685663163789e-01,-3.287110926863920923e-01,6.777935328884735489e-01,1.100249341676139553e-01,3.734033047625467949e-01,-7.195389587004508147e-01,1.195382616347083898e-01,-8.520719666844903672e-01,1.871055006872170828e-02,1.613056331919246578e+00,-1.191337157274847680e+00,4.742584152555954224e-01,5.151542025347081166e-01,-1.621254811379780891e+00,-7.529363607362210553e-01
-1.076860088726931813e-01,-1.318504842022335533e-01,2.556619540972655535e-01,-1.361614644132638441e+00,3.883899885948373654e-01,1.153521288587880056e+00,-6.027405750165097942e-01,-7.190463446471198061e-01,1.217258961242685400e+00,2.709730919139769489e-01,-1.442554193737906054e+00,-7.659072456812888730e-01,-2.398967288006405296e-01,-1.878064945936244179e+00,-7.723981361581053751e-01,2.140129347656912762e-01,5.066351913441170113e-02,-2.636137304223402228e-02,7.012083912278785913e-01,6.232499927569454812e-01
-1.761895507496357149e+00,-4.969410518797378051e-01,-9.213945088351189749e-01,7.653413719897197431e-01,-3.680547575553738127e-01,7.509836440438268090e-02,9.935953840400420234e-02,-7.233724207513690940e-01,1.271973441853320175e+00,-2.951834894144423904e-01,-2.114029721470905288e-01,3.511750231561856506e-01,5.743182560977714290e-01,-6.767011067724764128e-01,1.034818122025565446e+00,-5.978182179517168571e-01,1.235289771939169778e+00,1.036222613138659376e+00,6.167078621949609873e-01,3.894578485892956632e-01
9.675437078042063987e-01,-7.251092990567200580e-01,1.251309864909022407e+00,1.045982991227536907e+00,1.899340426922002667e+00,-1.648703378269885000e+00,-1.780719608365064266e+00,3.972871759435288586e-01,-1.336613435111720094e-01,5.780671744909746113e-02,-6.812493863874664879e-02,8.696018747980815977e-01,-6.338181089468508667e-01,1.647382097816928237e+00,-1.420593542622789585e+00,8.977070822071883116e-01,-1.602247883161020736e+00,8.666165755368251400e-01,-7.572878705564620727e-01,-1.706373546160239452e-01
-1.034981831694259613e+00,-3.222557295419274381e-01,9.817765050740662192e-01,-1.516801229779249471e+00,-2.031998563882490227e+00,1.439973144915152492e+00,5.223737981264018337e-01,-1.336034264503253854e-01,1.782295791195197265e-01,4.299019071416532167e-01,-2.179720643516697809e+00,1.284107798004609613e+00,-6.611022323556106084e-01,-9.781830650808572836e-01,2.255276170342322306e+00,8.394231569097030388e-01,-4.934850112753771390e-01,-3.496015600138393520e-01,-1.873758700614241157e-01,-5.426780072423607049e-01
1.287062280227091682e+00,7.996647619806379614e-01,1.071586291241105382e+00,2.582693483304205451e+00,7.684803545796379254e-01,-1.051906764995144128e+00,-2.746180607121877504e-01,-1.208424739854838448e+00,6.844869175406810557e-02,-2.280209486548538111e-01,3.838470482170604492e-01,-9.332397367268651101e-01,-4.245638327349483543e-01,1.282917139862272515e+00,3.294068656121489358e-01,1.072930695820841995e+00,4.190900029081135458e-01,-1.786803312264221288e-01,-8.499222686043884645e-01,7.952279402611528436e-01
-1.882895473246701368e+00,2.131996473923004398e+00,6.451069482946171219e-01,-9.802246439671460365e-01,-4.564351709440755966e-01,-1.170145271310422785e+00,-2.859159302152846638e-01,-8.835415751840844933e-01,-7.095209435037126700e-02,2.797763758842051196e-01,-9.921828207270898536e-01,-3.126420538124622950e-01,-4.332459938752315498e-01,-4.859979787766297576e-01,-4.499933718044548114e-01,3.908277184958832140e-01,1.559242233185990090e+00,1.825427651759526704e+00,5.648201144556870557e-02,1.226402779682814081e+00
1.539623213040941796e-01,1.094236907652945456e+00,1.175715031422265300e+00,2.942174957668767910e+00,-6.914842018736003793e-01,2.188408531916372635e+00,-1.317493272180328523e+00,8.681795006307373441e-01,2.201869851397073308e-01,-2.680304443921898150e-01,-3.070633908673695012e-01,-2.168850740167577840e+00,-4.582151260203184417e-01,-4.834285585873850377e-01,5.357863319856760453e-01,3.329248051531839558e-01,3.629814234525398087e-01,-7.410706972175270524e-01,-2.246428107072493685e-01,-2.643720207883553663e-01
1.337244965460289370e+00,5.927381597065948249e-01,1.200771882696533677e+00,-2.039374229354981027e-01,1.651122295525618622e+00,1.666079097710623680e+00,-2.278240019186665924e-02,1.095127772545449574e+00,1.634185947915552273e+00,2.541509130367402558e-01,-5.174157065496944874e-01,1.588832863121564243e+00,-6.928526120327902493e-01,2.832543047976622930e+00,-2.841659045243643877e+00,-5.384512601172639634e-01,-1.684091320403053038e-01,-6.172604772355912151e-02,-1.198497988788594926e+00,-1.280177419391757887e+00
-1.907699672442910166e-01,1.319420702392675449e-01,-1.838326190832962448e+00,1.516827409416421135e+00,1.198381417487514700e+00,1.904378271463953720e-01,7.889095603136421220e-01,-1.403104577654560592e-01,1.133805312815701072e+00,-5.872676983353013469e-01,-3.328330381908263247e-01,1.541188646815234708e+00,1.145143577690369119e+00,6.442996450424498533e-01,9.190406232642086559e-01,2.180813826503473496e-01,-1.856091574552166223e+00,2.643569288691580699e-01,-2.104291554065744752e+00,-1.249864833385733620e+00
-1.395379917551536453e+00,3.344079558855792556e-01,9.213585472079770522e-01,-1.069450787594228069e+00,1.747085506101428987e-01,-2.704255021820599070e-01,-9.197460725220399924e-01,2.500514218577520875e-01,7.335550832028943369e-02,3.452069933754314257e-01,-6.856746058069139726e-01,3.110125014651488051e-01,-5.956097486406872754e-01,9.023650573082520054e-01,5.833596527736545356e-01,3.248400066754120630e+00,9.561847962542288637e-02,1.083818978732880689e+00,7.421573120455540740e-02,3.135851017676087316e-01
-3.288621955043576350e-01,1.044968084258252744e-01,1.104103793816262336e+00,5.830081531285504770e-01,5.877045488779698568e-01,7.897563228025729076e-01,-3.649255764999618790e-01,-1.322123107857448021e+00,-6.120293501611610010e-01,1.069282959134252031e-01,9.322780329620768136e-02,3.986398145485842842e-02,-5.830764068136874423e-01,5.039233851567271882e-01,1.567839288311947632e+00,2.143359612711082551e+00,6.991811792603349618e-01,-9.059591242359196217e-01,1.356736930890066972e+00,-1.463146238753465056e+00
1.434561917989377600e+00,-1.238159814744873577e+00,-4.939766306764059589e-01,6.665507130041505857e-01,1.252088585479349092e+00,3.674475131888920720e-01,2.870810142024545097e+00,-2.657564346486692222e-02,5.207336666857796947e-01,-2.004077858702127957e-01,1.058046239579279790e+00,1.311639678428011768e+00,3.258595817046937015e-01,-6.448716470314085347e-01,-2.109583162539878931e-01,-1.328003220952832741e+00,2.126211475306151108e-02,1.204537044032321536e+00,-1.595314803072423460e-01,-1.057833367831359617e+00
1.296444068846933084e-01,1.324545308804264687e+00,1.479730407626602684e-01,-1.955357152698808276e+00,7.685116194761489883e-01,-7.510018709090968692e-01,-1.094491940992986301e+00,2.066825062301502203e-01,-4.503271340417749902e-01,3.488676360571563717e-01,-3.550736678677547942e-01,7.783382928768717290e-01,-2.206504478394314683e-01,-2.740581994476085081e-01,-7.658746269196082812e-01,1.810688888586800216e+00,-1.184702454440769159e+00,-1.253633907243437262e+00,2.949194112313345550e-02,-5.726143765187632212e-02
-1.487478479965018252e+00,-2.017973975270935139e+00,-1.441107651349359919e+00,1.231127412595868886e+00,4.290374199447963832e-01,1.691207736984607080e-01,1.035964242517575684e+00,-5.950619650003216021e-01,4.303004438938884402e-01,-4.672909692323349296e-01,1.804644401463935344e+00,1.860132439424761808e+00,9.006521654259568299e-01,9.460520041671149905e-01,6.233253179153556145e-01,-8.231930599685218786e-01,1.877826043531801936e+00,-2.269425755372736497e-01,6.130390730225330209e-01,1.436504552724130912e+00
-1.770229801666030278e+00,-4.505220887192567525e-01,9.909896905131407863e-01,-1.420267350759797154e+00,-1.500350496863222778e-03,-3.182079361281985874e-01,-5.923036037937401410e-01,-1.028636781543682321e+00,4.288072271879912467e-01,4.157133841248926709e-01,1.555938369362445561e+00,6.558069162397728302e-01,-6.595435995155706221e-01,-1.245613251769016161e+00,6.590760119492725111e-02,-1.891898430831556732e-01,-8.526508447524413503e-01,-7.081971973729600522e-01,-2.054640619693359316e+00,-1.277210626349914557e+00
7.460125488973994301e-01,4.179599933660811950e-01,1.113288085722980769e+00,-5.934955336898216638e-01,5.802988226825556151e-02,1.147091528773553470e+00,-3.446624597854098249e-01,-6.558305382072061596e-01,1.913919036045879762e+00,3.021663567769403702e-01,-1.637033851933805240e+00,3.436909504173062402e-01,-6.707151934998312193e-01,-2.948102976331139491e-01,-7.349040674380638016e-01,9.375863569868633229e-01,2.577991584761190058e-01,1.244120440855523313e+00,-8.419452241945020177e-01,-4.623700877200180859e-01
3.895005587890105758e-01,2.325070266581923673e-01,-1.180241977242323825e+00,-4.250388174294156274e-01,-1.311092886024983473e-01,2.246538660931091669e-01,-6.711630217639577012e-01,3.380511854917549464e-01,-8.398696157468765744e-01,-1.469041546561953016e-01,-1.269847811785108915e-01,1.757160268659609281e+00,6.371727871662181686e-01,-8.374204228409435347e-01,1.368331923321489674e+00,-9.232263985856087318e-02,1.797389533349986468e-01,1.238817804127955863e-01,-1.367866358918635727e+00,-2.331142988215747780e-01
-9.616448115197111512e-01,-9.731691062254962388e-01,-1.094341271318000741e+00,-3.107550177566110738e-01,-1.695327655952957044e-03,4.819813467658177752e-01,1.731323958431459642e-01,1.316084665847861990e+00,-2.857422596324200592e-01,-1.499240907136444034e-01,5.218440970661670786e-01,-1.031799279016907683e-01,5.966389125548844374e-01,-7.347270888353398810e-01,-1.193611108250319575e+00,2.671483316934579189e-01,-3.764979824355348947e-01,6.637345802747081080e-01,-3.304115613107548310e-01,-6.909476070705712347e-01
-3.913481309187167301e-01,-8.129725225390838084e-01,3.903371831018354055e-01,7.408143058901525135e-01,7.735767176445594862e-01,4.802751181264102720e-01,1.113264743201022866e-02,1.958203292687209940e+00,3.772380849917348900e-01,-5.016296506442927128e-02,-3.960109840995134634e-01,-8.217603071198479325e-01,-1.686651938610635448e-01,1.593949503724712891e+00,-1.422592919330400330e+00,1.507386915440801944e+00,6.543648572289159082e-01,1.539706486833197330e+00,-1.311625923197650812e+00,1.637136884497216283e+00
1.877274026102852822e-01,1.772551903786828920e+00,7.609347258062869601e-01,-1.660225903563243843e-01,7.791344538148340521e-03,1.078988160107184902e-01,6.544382298161980360e-01,-9.223146508906795438e-01,-6.784310212119271100e-01,1.671084915824864181e-01,-4.424745927837041015e-01,1.053001000701968337e+00,-4.416418988578962868e-01,-6.526272389527541795e-02,2.660275468675463717e-01,-1.109071418520340552e-01,-2.456947596547493229e-01,-3.099874811648912001e-03,1.975561123931622642e+00,-1.903361273161758016e-01
5.946517883045852049e-01,4.245268548388565488e-01,6.306209988576338965e-01,1.118921460089736142e+00,-7.723184344615031671e-01,-1.085838951501884031e+00,-1.024098915103046625e+00,8.310820361564275061e-01,-3.564889669520128757e-01,-6.822283433458664614e-02,2.129205164823710916e-01,-4.984146074816061533e-01,-2.779529652206025880e-01,5.947475224670394356e-01,-1.119457623726729523e+00,-2.552443669415734195e+00,-1.879074785731454644e-01,3.604275712656448971e-01,-7.932911137864261386e-01,1.277693805786204839e+00
1.220422549982942417e+00,-1.483304250829573734e+00,2.001107645781012856e+00,3.118930453209009190e+00,-5.731125374019754304e-01,9.054157093936959083e-03,-4.745774290176236199e-01,1.149820941510265149e+00,-9.960304507622841363e-01,-1.454716670555957769e-01,7.639846818130074935e-01,6.834153255519375136e-01,-9.122607317930608861e-01,1.029465465435920463e-01,-5.835989776142024299e-01,1.523535468011617648e-02,-1.693439405230187988e+00,6.385677389174568841e-01,-2.041105394713578658e+00,-5.060469324857139739e-01
-3.866517057554894610e-01,-5.249683423470684618e-01,-8.888850216633806811e-01,-1.031019576140859817e+00,7.286912294224086040e-01,3.449032903003350081e-01,-2.486317191656255421e-01,-3.526750612122656614e-01,-4.960043781452756484e-01,6.314672644281205116e-03,-1.615296585073851210e+00,2.714248232704868369e-01,4.300590684152696408e-01,1.872967540972087397e+00,1.237701723899882200e-01,1.389807834810639353e-01,3.279124581358656143e-01,-2.835362100200764957e+00,-6.299203029080757688e-01,7.010777705321454001e-02
-3.157046857639472570e+00,2.631074329139587720e-01,5.724233256193681507e-01,1.001563248590295885e-01,1.041384221632999152e+00,-1.214851869819920938e-01,5.243760572112063922e-01,7.687192052013631649e-01,3.260421930640539645e-01,8.868598822424236805e-02,-1.545946157648592223e+00,-6.052155031337651536e-01,-3.164597172875496245e-01,-1.076180538916968743e+00,4.929125237606427623e-01,8.378069432281359807e-01,-5.352774271462321654e-01,-9.590227658374388398e-01,-1.001282625876290799e-01,-4.865015899175494374e-01
-4.698689697381098762e-01,-1.699163526457065643e-01,-2.085967290445689848e+00,2.195504953588367503e+00,-8.390531085084013130e-02,-4.022112151503204891e-01,5.671128238696524493e-01,-3.390368551545517861e-01,8.282352915427154683e-01,-7.444148478698230376e-01,1.050083998872827884e+00,2.612632260213685331e-01,1.332647847976806244e+00,-1.203245523290224384e+00,2.903760041315731621e-01,8.506173751505452518e-01,1.722240640926280708e+00,1.204891326250594918e+00,-1.259187637843664165e+00,1.028222501963795166e+00
1.031264357664930964e+00,1.805441900392789067e-01,9.638442587559125085e-01,-1.066074716893453456e+00,1.405510455781298351e-01,-4.606283540326566728e-01,-1.530635130368751262e-01,3.700258693013355749e-01,1.177344876721175410e-01,3.524568693504486205e-01,7.223510362645357841e-01,-1.373567071025110664e+00,-6.193819939779037220e-01,6.568683948497487934e-01,-1.578016680120079840e-01,1.317730087840161879e+00,3.226717829029010498e-01,1.539556064743175190e+00,6.434385762134136044e-01,5.155228623890696360e-01
3.439154728908254133e-01,-3.234937561111313892e-02,1.260319966680372605e+00,-6.757831559707359048e-01,-1.551135248881232442e+00,2.287700491732136854e+00,-1.622677191206498781e+00,-6.477775248039333578e-01,1.742840108677376210e-01,3.427158239976517140e-01,-5.165300424172203364e-01,1.393357600628504847e-02,-7.595701427104856185e-01,-6.683611253970088706e-01,-2.843447867318459887e-01,1.569336767943225741e+00,-8.437639577430618987e-01,-1.994318596481702066e+00,4.800591628026186497e-02,-1.630890618629240674e+00
8.001129477753533836e-02,3.473322455564689104e-01,-2.166474535126435619e+00,2.583772354844890984e+00,1.263733825580798609e+00,1.636784173576281809e+00,-7.926554456808494464e-01,-1.411606701588815849e+00,7.000674893812749433e-01,-8.230805166401499173e-01,-8.246943638102309793e-01,1.407416860158816840e+00,1.405352358826337467e+00,-1.267865872442075048e+00,-1.067669776444432950e+00,-6.591387046310569486e-01,-5.065314197484425129e-01,-4.653759832299968480e-01,-7.880574139953024915e-01,1.304971891721325328e+00
-5.025587078952586939e-01,-4.284271797315808983e-01,-9.770552679061368373e-01,-1.044472960283554075e+00,-4.483808044985067021e-01,2.058145438389744619e-01,1.057220926282744083e-01,-1.127284993069507468e+00,-1.078726805876859263e-01,-7.670307776376533715e-03,1.260619696805615808e+00,1.162569908405971519e+00,4.789416070378408885e-01,-6.901203201595575154e-02,-5.669338868976661061e-01,2.714580664082132458e-03,-4.238142181845289125e-01,8.926920683972349169e-01,-1.145828179374093869e+00,7.562773630213269760e-01
1.071975097051527603e+00,-9.521700241488496586e-01,-3.296500787864171667e-01,9.755240857354352535e-02,-7.592029794133727805e-01,6.807025015727797834e-01,2.535282077067197992e+00,-2.706023327140202536e-02,-4.360465619006992366e-01,-7.661053098295007857e-02,1.556628878224473711e+00,6.923023651012464308e-01,1.931229403285649460e-01,-8.351371164265478653e-01,-8.739853975946302311e-01,-1.151916421637408705e+00,4.204932690163331599e-01,4.164794204964900048e-01,1.096742174773880640e-01,6.952543324140931791e-01
4.239250334061172576e-01,-1.091551220405893918e+00,1.094940294996190389e+00,-1.541433951582246387e+00,1.128382548400152091e-01,1.633934118159229287e+00,-1.072377636715237559e+00,-6.684267892555134649e-01,2.048965804578783689e-01,4.547442692087901861e-01,-1.390572074344204490e+00,1.080687215438841609e+00,-7.267777709219113147e-01,1.798720295962542848e-01,2.825881207369886419e-02,-9.076667555014246158e-01,-5.573409899522330235e-01,1.486054665789436013e+00,-8.388414948295397355e-01,4.017026294837949818e-01
-1.716583620502966090e-01,-5.582495903142895566e-01,-1.431981846549623905e+00,-1.212074983254490812e+00,2.624037175958792920e-02,-1.292152718985947635e+00,-6.846781386509457334e-01,-1.223370842024754657e+00,5.658133139181892313e-01,-6.367458893895425187e-02,3.684597496908130765e-01,-1.411643450078245321e+00,7.242769061298308664e-01,7.550520484825773426e-01,9.444768749528588136e-01,-1.951625795508023398e+00,-6.116973195835283539e-01,-1.600190202027742981e+00,-1.255363482773577788e+00,-3.238890135352737731e-01
2.328485452082121876e-01,5.465591876654820602e-01,1.465924434143912825e+00,-2.116045924245705256e-01,-1.351507355602356242e+00,-4.172057459639581523e-01,5.129781760610665486e-01,7.358085235960891701e-01,-1.241378495034438867e+00,3.041249090895137841e-01,1.942450313280893320e-02,-7.395770942828595595e-01,-8.432286460872967515e-01,1.106993588830989667e-01,3.394635946550365602e-01,-2.262579027001538345e-01,-6.612701813240853266e-01,7.269732370770423113e-01,5.332388152031470874e-01,-5.692885506147264962e-01
3.035647565579580598e-01,1.399863536158558963e+00,2.025903446149041720e+00,1.774786908956602627e-01,-1.367068175637459637e+00,8.279635505299737241e-02,-3.068099341565886373e-01,-1.613201771178415234e+00,-1.435148496638630089e+00,3.429922923814230362e-01,-1.587142860841602943e+00,-5.648578477085494098e-01,-1.132408197401872929e+00,1.070778785055671811e+00,1.904566886582935270e+00,-1.500694071892701542e+00,1.033647156001818779e+00,9.276250649746160537e-01,-7.815051442445494212e-01,-4.842653281211550254e-01
1.600217382182319570e+00,6.808075709042757939e-01,1.160408868111334701e+00,5.958609407794823731e-02,6.224415200653582447e-01,-4.186693732702135295e-01,1.377064871857734962e-01,7.463303982687752303e-01,1.761344051997616678e+00,2.033824185952954611e-01,9.280142482697034678e-01,5.876175698192912522e-01,-6.515757398298471781e-01,1.577095034711352595e+00,-1.719109293695489482e+00,-1.818535083884330383e+00,-8.070815863768838749e-01,4.363780563366793097e-01,-2.183176828348201426e-01,-6.324940167723956952e-01
-3.103296855722605940e-01,-1.376441853194147573e-02,-1.148179430825872149e+00,-9.201803780135757727e-01,-1.655169186907539336e+00,1.856384887853860022e+00,-1.942216390366815704e+00,-8.640625540829073303e-01,8.102138021729133888e-01,-5.955628534069606905e-02,-1.710670531927879434e+00,-9.027770389139888607e-01,5.843548808001013395e-01,-4.003367440042167047e-01,-7.519133537268538059e-02,-1.982207137222703197e-01,-3.934122971313094852e-01,4.954440483841912046e-01,-6.938730087617261955e-01,1.170778287586957678e+00
-8.921347871478398917e-01,-5.139300871932724890e-01,-8.009154734818404453e-01,-4.573317454820635675e-01,-8.803976652557442273e-02,-6.250010122769223027e-03,-4.566898959365850996e-01,3.561219347645077526e+00,-9.560295576913083737e-01,-7.190335955861376638e-02,-8.100162373601053067e-01,1.090006596931432092e+00,4.205508558860454049e-01,-8.579025069337417042e-01,-9.086863733881924698e-01,2.520405093647692940e-01,1.295248812483082435e-01,-3.248521098987331990e-01,-1.546873373576354460e+00,-7.103831052266598722e-02
-1.402803335909648119e+00,1.239874509408225078e+00,1.417826862270016308e+00,-8.587954329456908287e-01,6.761586742870565048e-02,-1.095850639722498299e+00,-7.566004614705842402e-01,-6.248600409502346187e-01,3.887654375897650061e-01,4.017602817174008578e-01,1.072514142886169308e+00,9.230449959504820612e-01,-8.614032892605495428e-01,7.155746205350986822e-01,-6.408212381959311754e-01,1.439053010532251653e+00,1.199027214819418097e+00,5.819107166785113527e-01,-7.437829545557792521e-01,2.886178140163836447e-01
